user_id,hero_id,id,num_games,num_wins,kda_ratio
2769,93,2769_93,145,67,3823.3034571
2769,8,2769_8,130,74,4404.1353384
2769,34,2769_34,127,64,3785.0746269
2769,11,2769_11,94,38,2777.5919732
2769,17,2769_17,88,44,3436.8421052
2769,74,2769_74,211,126,4803.2629558
2769,11,2769_11,121,66,3372.0316623
2770,8,2770_8,104,57,3444.8398576
2770,69,2770_69,103,61,3888.2466281
2770,1,2770_1,83,47,3615.819209
2770,109,2770_109,71,45,3698.757764
2770,95,2770_95,63,40,4210.1449275
2770,39,2770_39,60,33,4428.5714286
2770,93,2770_93,58,29,3363.8888889
2770,86,2770_86,290,178,3134.7150259
2770,107,2770_107,207,124,3381.2070283
2771,91,2771_91,156,107,3507.1823204
2771,17,2771_17,154,92,4634.8501664
2771,25,2771_25,112,67,3543.0183356
2771,8,2771_8,100,53,4334.6303502
2771,9,2771_9,100,62,5093.9334638
2771,26,2771_26,98,54,2693.4306569
2771,7,2771_7,91,53,3084.7750865
2771,27,2771_27,18,9,2377.3584906
2771,62,2771_62,15,7,2481.7518248
2772,3,2772_3,15,9,2449.5412844
2772,51,2772_51,13,11,4888.8888889
2772,86,2772_86,13,7,4222.2222222
2772,88,2772_88,10,9,4780
2772,60,2772_60,10,4,3448.2758621
2772,100,2772_100,10,8,4288.1355932
2772,11,2772_11,9,7,5027.027027
2772,74,2772_74,349,178,4179.0465632
2772,1,2772_1,239,131,4180.4245283
2775,1,2775_1,132,78,4278.6177106
2775,53,2775_53,128,68,2716.2673392
2775,106,2775_106,124,88,4933.7748345
2775,18,2775_18,116,80,4823.095823
2775,107,2775_107,106,70,3396.656535
2775,70,2775_70,104,67,4444.9541284
2775,10,2775_10,102,57,4135.5932204
2775,74,2775_74,991,649,4408.3827893
2775,76,2775_76,556,389,4404.9036778
2778,51,2778_51,228,137,3270.5811138
2778,9,2778_9,208,123,3602.6548672
2778,62,2778_62,207,116,2941.355674
2778,21,2778_21,196,95,3426.7326733
2778,88,2778_88,174,101,3208.047105
2778,91,2778_91,153,84,2325.6212511
2778,7,2778_7,147,84,2785.1405623
2778,107,2778_107,663,416,2885.7142857
2778,106,2778_106,277,151,3749.8552403
2779,74,2779_74,267,135,3314.8148148
2779,73,2779_73,209,122,3609.2607636
2779,86,2779_86,200,106,2442.4484365
2779,114,2779_114,157,81,3061.6033755
2779,8,2779_8,146,74,2971.7791411
2779,98,2779_98,143,77,2607.860262
2779,59,2779_59,142,79,2490.4522613
2779,17,2779_17,183,151,6899.7461928
2779,4,2779_4,43,36,5854.1666666
2780,73,2780_73,38,34,7136
2780,44,2780_44,26,22,6380.9523809
2780,10,2780_10,25,22,7845.2380952
2780,25,2780_25,21,19,4396.3963964
2780,82,2780_82,21,16,4172.0430107
2780,93,2780_93,17,10,4096.3855421
2780,11,2780_11,10,7,3915.2542373
2780,74,2780_74,218,165,5698.4318456
2780,46,2780_46,113,89,5594.5945946
2781,21,2781_21,91,67,6176.4705882
2781,11,2781_11,75,48,4097.9827089
2781,8,2781_8,68,47,5459.090909
2781,76,2781_76,67,55,5904.3062201
2781,106,2781_106,64,46,6720.1646091
2781,6,2781_6,63,58,6555.5555556
2781,93,2781_93,63,47,6439.1304348
2781,63,2781_63,71,33,3782.5159915
2781,113,2781_113,68,55,4636.0856269
2782,11,2782_11,61,34,2721.0884354
2782,19,2782_19,48,26,3301.0471204
2782,13,2782_13,35,27,6274.6478874
2782,70,2782_70,27,19,4220
2782,86,2782_86,27,16,2372.7272727
2782,8,2782_8,26,12,2983.7837838
2782,17,2782_17,26,16,3041.9161677
2782,14,2782_14,984,715,4030.6085044
2782,8,2782_8,524,372,5956.3387691
2783,106,2783_106,237,169,6342
2783,104,2783_104,218,140,4129.9907149
2783,98,2783_98,205,174,5011.0253583
2783,53,2783_53,188,146,4525.8620689
2783,9,2783_9,178,114,4703.4220532
2783,44,2783_44,175,109,4783.3333334
2783,93,2783_93,173,122,5415.8815612
2783,14,2783_14,154,83,2445.2433628
2783,107,2783_107,150,99,3131.6725979
2784,97,2784_97,140,81,3450.8108108
2784,74,2784_74,124,62,3321.9927096
2784,11,2784_11,97,55,3166.9128508
2784,106,2784_106,91,46,3677.2151899
2784,62,2784_62,88,53,2625.1655629
2784,69,2784_69,82,49,3017.0940171
2784,9,2784_9,74,35,3054.8446069
2784,106,2784_106,561,345,4445.2599388
2784,1,2784_1,467,275,4160.4584527
2785,93,2785_93,432,241,4023.8305384
2785,17,2785_17,362,195,3241.8351477
2785,8,2785_8,329,195,4116.8831168
2785,11,2785_11,243,130,3300.8789723
2785,73,2785_73,217,124,3766.7814114
2785,44,2785_44,208,117,4054.3580131
2785,46,2785_46,182,109,3977.8812573
2785,113,2785_113,53,29,2743.5158501
2785,2,2785_2,46,21,2494.3502825
2787,39,2787_39,151,97,4962.9629629
2787,11,2787_11,138,87,3721.2543554
2787,53,2787_53,130,78,3340.2597403
2787,9,2787_9,125,72,4213.8728324
2787,65,2787_65,119,70,4484.4006568
2787,17,2787_17,111,83,5148.0865225
2787,62,2787_62,111,66,3309.8360656
2787,86,2787_86,195,102,2799.0580848
2787,7,2787_7,89,49,2796.5116279
2789,79,2789_79,56,27,2901.0989011
2789,14,2789_14,55,30,2249.5479204
2789,40,2789_40,45,31,2846.7532467
2789,38,2789_38,30,20,3335.2272727
2789,107,2789_107,29,15,2746.6063348
2789,103,2789_103,29,13,3514.9700599
2789,98,2789_98,28,16,2369.6682464
2789,1,2789_1,503,293,4276.4893133
2789,74,2789_74,297,162,3699.3592903
2790,44,2790_44,155,88,3597.8043912
2790,14,2790_14,153,85,2698.8521269
2790,8,2790_8,149,84,3714.8337596
2790,93,2790_93,142,86,4451.0309278
2790,95,2790_95,125,82,3714.4670051
2790,34,2790_34,116,55,3219.0860215
2790,17,2790_17,114,63,3861.9302949
2790,74,2790_74,709,435,4411.364309
2790,65,2790_65,302,187,4871.6067498
2791,107,2791_107,278,175,3732.1541377
2791,69,2791_69,264,161,4277.8649921
2791,16,2791_16,220,143,3092.578986
2791,91,2791_91,208,136,3155.186722
2791,93,2791_93,199,123,5236.6230677
2791,86,2791_86,185,113,2949.3891798
2791,73,2791_73,181,117,3912.1552605
2791,9,2791_9,81,53,4394.0042826
2791,46,2791_46,77,55,4428.9772727
2792,106,2792_106,50,42,6183.9622642
2792,76,2792_76,38,28,3934.6733668
2792,98,2792_98,36,25,3755.7603687
2792,21,2792_21,29,16,3915.7303371
2792,97,2792_97,23,16,3760.6837607
2792,80,2792_80,23,15,5206.8965517
2792,10,2792_10,22,15,4851.4851485
2792,91,2792_91,534,304,2686.4209053
2792,27,2792_27,39,20,1436.6576819
2793,26,2793_26,31,16,1754.8638132
2793,71,2793_71,26,11,1915.3846154
2793,101,2793_101,25,13,2137.254902
2793,104,2793_104,17,8,2092.1985815
2793,9,2793_9,14,7,2812.5
2793,14,2793_14,12,5,1424.6575342
2793,95,2793_95,11,4,1323.0769231
2793,74,2793_74,532,349,4691.1196911
2793,86,2793_86,403,239,3225.5779269
2795,74,2795_74,223,119,3484.6505552
2795,83,2795_83,218,139,2465.8714381
2795,78,2795_78,173,121,4391.5662651
2795,13,2795_13,156,78,3188.9699919
2795,14,2795_14,150,80,2176.4004767
2795,39,2795_39,145,80,4034.7912525
2795,100,2795_100,142,77,2171.4285714
2795,93,2795_93,133,81,4623.2114467
2795,63,2795_63,128,81,6868.6868687
2796,95,2796_95,120,77,4174.863388
2796,14,2796_14,116,73,3125.7606491
2796,35,2796_35,90,68,5704.8780487
2796,104,2796_104,85,59,4087.1212121
2796,109,2796_109,72,49,5177.1653543
2796,75,2796_75,68,38,2915.8110883
2796,41,2796_41,64,38,4113.7123746
2796,74,2796_74,168,76,3451.0813594
2796,11,2796_11,165,95,3109.0047394
2797,17,2797_17,160,87,3435.6343284
2797,107,2797_107,116,61,2568.287037
2797,9,2797_9,100,77,4427.5092937
2797,8,2797_8,88,59,3328.3261802
2797,73,2797_73,81,51,3618.0048662
2797,62,2797_62,75,42,3066.1625709
2797,39,2797_39,69,30,3216.8141593
2797,86,2797_86,360,180,2227.7842453
2797,66,2797_66,312,182,3008.3014049
2799,21,2799_21,104,58,4384.1807909
2799,9,2799_9,100,57,5030
2799,74,2799_74,90,59,4919.7247707
2799,8,2799_8,84,55,5391.4285714
2799,7,2799_7,65,40,4060.4534005
2799,88,2799_88,63,38,4214.4846797
2799,23,2799_23,59,32,3730.9782609
2799,46,2799_46,188,128,4879.157428
2799,11,2799_11,117,73,3379.4808406
2800,74,2800_74,81,55,4397.9057592
2800,86,2800_86,64,37,3082.0399113
2800,107,2800_107,59,34,2777.3109244
2800,39,2800_39,51,29,4224.2990654
2800,48,2800_48,51,34,4179.2828685
2800,93,2800_93,46,30,4573.9910314
2800,114,2800_114,46,21,2858.9108911
2800,26,2800_26,347,185,2592.4967658
2800,88,2800_88,318,188,3106.9767442
2801,60,2801_60,270,145,3926.4497879
2801,69,2801_69,245,136,3325.2496434
2801,51,2801_51,215,115,3093.9431397
2801,65,2801_65,171,94,3500.9191177
2801,86,2801_86,140,68,3027.3822563
2801,55,2801_55,139,81,4110.7954546
2801,87,2801_87,138,70,3505.4021608
2801,107,2801_107,329,190,2593.6665395
2801,74,2801_74,225,125,3738.6109037
2803,106,2803_106,475,300,5413.1807419
2803,11,2803_11,337,179,3589.7810219
2803,46,2803_46,326,183,4203.125
2803,8,2803_8,276,166,4194.5945946
2803,47,2803_47,207,137,3880.8114962
2803,34,2803_34,192,99,4005.3859964
2803,93,2803_93,163,86,4044.1014333
2803,1,2803_1,934,578,5019.169329
2803,93,2803_93,456,247,4758.4650113
2805,102,2805_102,279,173,3447.5806452
2805,17,2805_17,219,131,4578.7806809
2805,4,2805_4,195,100,4120.0396826
2805,95,2805_95,167,95,3994.9558638
2805,6,2805_6,159,109,3588.8252149
2805,104,2805_104,143,83,3222.9965157
2805,106,2805_106,139,79,5094.4767442
2805,74,2805_74,782,445,4116.7140151
2805,98,2805_98,463,257,3485.8342078
2806,39,2806_39,306,160,4514.4356955
2806,86,2806_86,268,125,2363.0041725
2806,34,2806_34,231,123,4060.1741885
2806,25,2806_25,203,108,3084.7092606
2806,46,2806_46,201,115,4007.2016461
2806,17,2806_17,194,108,3849.7890295
2806,76,2806_76,191,109,3735.2941177
2806,17,2806_17,844,471,3577.0971111
2806,74,2806_74,724,377,3156.9620253
2808,40,2808_40,306,155,2216.8624161
2808,21,2808_21,256,118,2459.5429277
2808,9,2808_9,240,114,2650.6894288
2808,93,2808_93,220,118,3470.8056172
2808,106,2808_106,211,105,3558.8235294
2808,37,2808_37,199,110,2227.5258552
2808,7,2808_7,192,102,2392.8067701
2808,74,2808_74,697,366,3375.4654984
2808,9,2808_9,350,196,2831.0867734
2809,34,2809_34,333,179,3114.3514966
2809,82,2809_82,283,150,2325.285338
2809,14,2809_14,266,121,2507.7272727
2809,86,2809_86,230,97,2105.5276382
2809,80,2809_80,198,111,3732.5819672
2809,39,2809_39,193,102,3407.8549849
2809,7,2809_7,185,108,2908.6062452
2809,14,2809_14,659,380,3075.9107381
2809,2,2809_2,262,145,3095.2848723
2810,34,2810_34,220,102,3220.9302326
2810,98,2810_98,209,116,3138.3512545
2810,52,2810_52,197,114,2880.5309734
2810,51,2810_51,172,110,3823.7442922
2810,97,2810_97,152,81,3753.655793
2810,23,2810_23,147,70,3530.3482587
2810,93,2810_93,133,70,3569.2665891
2810,11,2810_11,112,55,3163.7583893
2810,74,2810_74,108,52,4018.6757216
2813,16,2813_16,365,200,3151.9148936
2813,33,2813_33,316,187,3838.1317978
2813,8,2813_8,283,144,3410.5960265
2813,9,2813_9,192,114,4317.4603175
2813,5,2813_5,190,114,2903.799515
2813,26,2813_26,164,86,2274.7826087
2813,67,2813_67,157,73,4784.3137255
2813,8,2813_8,282,152,3812.9032258
2813,108,2813_108,100,59,3155.5555556
2815,11,2815_11,432,224,3591.3884007
2815,39,2815_39,418,243,5058.2685904
2815,106,2815_106,369,215,5582.4031517
2815,46,2815_46,313,187,4306.9306931
2815,76,2815_76,276,165,4050.3035559
2815,93,2815_93,214,113,4510.9717869
2815,10,2815_10,173,96,5426.9870609
2815,53,2815_53,26,21,4248.5549133
2815,1,2815_1,25,16,5103.0927835
2816,74,2816_74,25,21,7690.7216495
2816,114,2816_114,21,18,5200
2816,7,2816_7,21,14,3558.5585586
2816,10,2816_10,14,12,12366.6666664
2816,8,2816_8,13,10,5788.4615385
2816,12,2816_12,10,7,6083.3333333
2816,67,2816_67,10,6,6500
2816,17,2816_17,753,435,3175.195866
2816,93,2816_93,646,371,3813.6696501
2817,106,2817_106,495,255,4190.1528014
2817,39,2817_39,479,247,4013.300665
2817,8,2817_8,409,232,3363.084922
2817,11,2817_11,214,111,2534.2136855
2817,73,2817_73,214,122,2817.6197836
2817,107,2817_107,200,117,3038.3365822
2817,67,2817_67,192,102,3855.2529183
2817,9,2817_9,202,102,3812.5603865
2817,31,2817_31,126,75,3251.5337423
2820,11,2820_11,47,20,2814.3322476
2820,18,2820_18,42,22,2005.8479532
2820,48,2820_48,40,20,2719.2982456
2820,77,2820_77,34,20,2983.6956522
2820,14,2820_14,33,22,2536.4963504
2820,106,2820_106,33,15,3236.7149759
2820,1,2820_1,32,14,2429.4478528
2820,98,2820_98,601,395,4610.7217939
2820,51,2820_51,286,169,4245.0211225
2821,86,2821_86,179,88,2972.0216606
2821,65,2821_65,178,100,4153.6796537
2821,7,2821_7,151,77,3199.1001125
2821,104,2821_104,134,61,3538.6779184
2821,93,2821_93,122,51,4930.1848049
2821,53,2821_53,111,62,3752.3510972
2821,39,2821_39,105,53,4756.3352827
2821,74,2821_74,807,433,3997.5043673
2821,9,2821_9,272,139,3914.8788927
2822,11,2822_11,251,118,3033.9961514
2822,17,2822_17,240,125,3468.328841
2822,106,2822_106,222,115,3931.2602291
2822,39,2822_39,198,108,4482.9721363
2822,34,2822_34,192,97,3055.2301255
2822,21,2822_21,148,73,3034.3601896
2822,1,2822_1,147,80,3674.9521988
2822,39,2822_39,557,299,3733.9841366
2822,106,2822_106,442,272,4703.8461538
2823,74,2823_74,368,212,3420.1419698
2823,13,2823_13,307,157,3702.7173913
2823,17,2823_17,290,178,3540.7680168
2823,93,2823_93,245,142,3733.59375
2823,9,2823_9,229,130,3216.2162162
2823,53,2823_53,180,100,2783.2550861
2823,97,2823_97,163,96,3228.1808623
2823,17,2823_17,608,350,4352.7331189
2823,74,2823_74,453,242,3524.9376558
2824,80,2824_80,446,272,4089.1875382
2824,11,2824_11,381,208,3241.9730107
2824,107,2824_107,310,167,3402.8153763
2824,39,2824_39,244,117,3854.117647
2824,53,2824_53,233,122,2688.9705883
2824,14,2824_14,203,104,3041.2445731
2824,34,2824_34,201,99,3358.9511754
2824,53,2824_53,174,93,2428.3387622
2824,21,2824_21,170,97,3279.1586998
2826,93,2826_93,290,201,5847.7751757
2826,106,2826_106,265,192,7249.7687327
2826,11,2826_11,261,182,4873.1045491
2826,8,2826_8,231,160,5916.1747343
2826,76,2826_76,206,147,5804.0712468
2826,34,2826_34,196,128,6203.5175879
2826,98,2826_98,183,134,5757.3616019
2826,105,2826_105,486,248,1668.8578472
2826,23,2826_23,447,255,3373.556797
2827,57,2827_57,440,279,2178.3365571
2827,93,2827_93,294,163,3349.5883471
2827,14,2827_14,291,151,2839.4366197
2827,107,2827_107,260,138,2799.8882057
2827,8,2827_8,240,125,2718.1751288
2827,4,2827_4,225,129,3051.2820513
2827,9,2827_9,224,125,2875.2542373
2827,8,2827_8,187,90,3141.8511066
2827,76,2827_76,178,97,3323.4421365
2828,1,2828_1,174,91,2962.1489622
2828,39,2828_39,162,81,3790.776153
2828,12,2828_12,145,80,4004.3731778
2828,48,2828_48,118,64,3113.2352941
2828,52,2828_52,116,69,3201.7654476
2828,93,2828_93,116,53,3369.7705803
2828,53,2828_53,107,61,2603.5422343
2828,11,2828_11,909,450,3100.8308157
2828,14,2828_14,777,425,2905.5822428
2830,17,2830_17,440,255,3460.7679466
2830,34,2830_34,376,195,3674.7437092
2830,8,2830_8,355,201,3760.5717689
2830,86,2830_86,275,129,2035.3535353
2830,97,2830_97,265,135,3230.4400978
2830,10,2830_10,256,137,3533.5658239
2830,46,2830_46,236,120,3180.1152738
2830,53,2830_53,282,158,3027.7023357
2830,74,2830_74,281,132,2860.0416233
2832,113,2832_113,114,54,3924.6467818
2832,57,2832_57,106,69,3317.6895307
2832,14,2832_14,77,42,2528.8135593
2832,12,2832_12,70,39,3943.75
2832,45,2832_45,66,36,2250.9803922
2832,30,2832_30,63,40,2373.5177865
2832,112,2832_112,63,42,2537.3961219
2832,61,2832_61,53,34,3855.8951965
2832,17,2832_17,51,34,5889.4230769
2833,39,2833_39,40,24,6567.1641791
2833,74,2833_74,35,26,5463.7681159
2833,114,2833_114,35,19,3936.2745098
2833,40,2833_40,30,18,3681.5642458
2833,82,2833_82,28,13,2541.2371134
2833,91,2833_91,28,23,5415.3846153
2833,106,2833_106,27,16,5292.8571429
2833,17,2833_17,103,61,4196.3087248
2833,8,2833_8,83,57,5507.1633238
2834,11,2834_11,80,45,3907.239819
2834,76,2834_76,65,44,4041.0557184
2834,54,2834_54,58,41,5532.7510917
2834,46,2834_46,56,36,4948.8188976
2834,48,2834_48,52,31,4186.6666667
2834,39,2834_39,45,26,5018.8679245
2834,114,2834_114,44,29,3920.4152249
2834,7,2834_7,110,63,3855.4621849
2834,39,2834_39,90,47,4697.6744186
2835,93,2835_93,85,57,5074.074074
2835,69,2835_69,77,37,3612.3853211
2835,28,2835_28,69,45,4080.9061488
2835,25,2835_25,55,32,3223.796034
2835,100,2835_100,53,27,2910.9414758
2835,8,2835_8,52,30,4292.0353982
2835,98,2835_98,52,29,3682.6347305
2835,107,2835_107,253,134,2364.4553645
2835,86,2835_86,195,105,2142.3451101
2837,54,2837_54,159,98,3864.0192539
2837,25,2837_25,142,76,2571.6798593
2837,56,2837_56,138,77,3278.3964365
2837,86,2837_86,119,55,2180.1125704
2837,4,2837_4,110,66,3838.3977901
2837,104,2837_104,109,51,2495.0926936
2837,7,2837_7,104,52,2653.5031847
2837,34,2837_34,335,212,5182.262997
2837,39,2837_39,316,187,5174.0331492
2838,11,2838_11,242,147,3744.9612403
2838,52,2838_52,203,144,4353.3568905
2838,25,2838_25,170,100,4038.2728165
2838,16,2838_16,146,94,4322.1925134
2838,90,2838_90,136,98,4481.5573771
2838,62,2838_62,125,90,3704.3941411
2838,14,2838_14,120,87,3935.9145527
2838,65,2838_65,257,144,3962.7694317
2838,47,2838_47,173,72,1930.1038062
2839,67,2839_67,169,107,6276.5957447
2839,41,2839_41,165,89,4042.6742532
2839,59,2839_59,164,111,3457.2605561
2839,28,2839_28,130,74,3272.2063037
2839,70,2839_70,126,78,4121.3960546
2839,33,2839_33,86,54,4273.1958763
2839,46,2839_46,83,64,4476.5100671
2839,39,2839_39,54,32,4859.7785978
2839,114,2839_114,52,34,4162.3376623
2841,93,2841_93,33,20,3291.0798122
2841,1,2841_1,30,20,5434.2105264
2841,17,2841_17,30,19,3830.6010929
2841,8,2841_8,29,16,4022.9007634
2841,41,2841_41,29,13,3807.1428571
2841,21,2841_21,26,11,2453.4161491
2841,98,2841_98,25,16,3043.0107527
2841,69,2841_69,410,246,3546.26109
2841,55,2841_55,200,129,4480.9322034
2842,53,2842_53,148,90,3442.6751592
2842,28,2842_28,147,82,3086.5954923
2842,2,2842_2,140,85,2921.8921892
2842,41,2842_41,135,82,3981.8481848
2842,98,2842_98,135,89,3207.7764277
2842,51,2842_51,123,59,2732.1428572
2842,104,2842_104,120,69,3255.9774965
2842,8,2842_8,136,75,4431.0679611
2842,11,2842_11,125,94,4744.5742905
2845,39,2845_39,77,48,5842.4068767
2845,8,2845_8,62,41,4728.6821705
2845,11,2845_11,62,29,3520.4359673
2845,25,2845_25,58,42,4152.5423729
2845,106,2845_106,57,36,5476.9736842
2845,9,2845_9,57,34,5542.96875
2845,46,2845_46,46,33,5295.2380952
2845,17,2845_17,504,295,3601.322219
2845,74,2845_74,457,249,3809.8727343
2847,98,2847_98,151,85,2786.0300619
2847,101,2847_101,146,78,2574.6209098
2847,64,2847_64,146,76,2600.3303055
2847,25,2847_25,130,67,2901.119403
2847,52,2847_52,129,92,3237.0160529
2847,34,2847_34,99,49,3389.9082569
2847,94,2847_94,87,45,4119.1860465
2847,74,2847_74,421,218,3474.9804535
2847,17,2847_17,413,249,3840.8304499
2852,93,2852_93,104,49,3335.203366
2852,34,2852_34,92,61,4381.9018405
2852,74,2852_74,92,59,3983.3024119
2852,62,2852_62,87,46,3223.0538922
2852,8,2852_8,86,50,3807.7858881
2852,14,2852_14,81,42,2425.831202
2852,1,2852_1,78,47,3669.4915254
2852,8,2852_8,154,92,4603.7735849
2852,1,2852_1,139,91,4988.0382775
2853,74,2853_74,131,65,3840.0576369
2853,11,2853_11,130,60,3315.942029
2853,93,2853_93,119,55,4307.3852296
2853,98,2853_98,89,45,3318.1818182
2853,46,2853_46,88,54,4406.3400576
2853,76,2853_76,85,41,3519.6078431
2853,18,2853_18,79,46,4070.1754386
2853,28,2853_28,224,145,4147.689769
2853,7,2853_7,201,123,3624.5847176
2854,13,2854_13,168,78,5380.6532663
2854,62,2854_62,146,95,4334.1121496
2854,104,2854_104,145,80,3642.6035503
2854,19,2854_19,130,84,4317.5074184
2854,100,2854_100,113,65,3630.2083333
2854,71,2854_71,95,56,3787.2670808
2854,26,2854_26,94,53,2693.0533118
2854,74,2854_74,144,91,5538.3333333
2854,106,2854_106,135,91,5171.641791
2856,59,2856_59,106,60,2282.0512821
2856,54,2856_54,103,62,3789.3569845
2856,73,2856_73,94,56,3134.7248577
2856,8,2856_8,86,36,2504.6382189
2856,17,2856_17,81,48,3270.1252236
2856,57,2856_57,77,41,2342.9118774
2856,1,2856_1,62,30,3326.446281
2856,17,2856_17,533,307,4023.8022582
2856,46,2856_46,450,237,3711.0169492
2857,9,2857_9,419,221,3821.7821782
2857,11,2857_11,337,170,3127.9816514
2857,74,2857_74,309,155,3643.6200112
2857,1,2857_1,256,137,4041.2979351
2857,53,2857_53,255,120,2818.8529245
2857,39,2857_39,246,120,3963.2902787
2857,10,2857_10,226,122,4984.1269841
2857,74,2857_74,190,151,8457.9124578
2857,34,2857_34,185,99,5018.115942
2858,11,2858_11,167,112,5179.945055
2858,76,2858_76,102,75,5515.7068063
2858,39,2858_39,92,57,5843.75
2858,104,2858_104,38,20,3709.4972067
2858,13,2858_13,35,19,5064.9350649
2858,17,2858_17,35,22,4610.2564103
2858,88,2858_88,32,24,3707.8651685
2858,74,2858_74,239,149,4774.8592871
2858,73,2858_73,208,122,3787.9396985
2859,107,2859_107,100,64,3732.2097378
2859,34,2859_34,89,49,4683.046683
2859,16,2859_16,86,46,2994.2748092
2859,1,2859_1,79,39,3876.3636364
2859,106,2859_106,79,39,4175.1152073
2859,11,2859_11,79,44,3558.5585585
2859,8,2859_8,72,37,3768.8172043
2859,14,2859_14,508,282,2558.8760036
2859,62,2859_62,293,172,3375.1306165
2860,32,2860_32,284,161,3224.6648793
2860,88,2860_88,182,97,3008.5543199
2860,98,2860_98,179,91,3010.7349298
2860,107,2860_107,153,97,3664.1148325
2860,23,2860_23,128,72,3212.4010554
2860,51,2860_51,115,61,2873.8636364
2860,92,2860_92,113,56,3318.488529
2860,11,2860_11,433,239,2990.7506226
2860,74,2860_74,287,171,3513.847967
2861,65,2861_65,248,142,3092.2070196
2861,39,2861_39,219,113,3655.7000765
2861,17,2861_17,216,122,3557.122708
2861,93,2861_93,183,114,3566.6666667
2861,46,2861_46,178,100,3364.2714571
2861,106,2861_106,172,76,3476.7123287
2861,38,2861_38,159,96,2506.5458207
2861,74,2861_74,321,203,4784.0531561
2861,11,2861_11,198,118,3927.2559852
2863,17,2863_17,132,83,3698.1132076
2863,46,2863_46,106,44,2905.6886227
2863,106,2863_106,89,45,3854.9747049
2863,93,2863_93,74,35,3163.3064516
2863,39,2863_39,61,25,3919.4805195
2863,63,2863_63,59,29,3241.8478261
2863,98,2863_98,59,24,2093.4393638
2863,85,2863_85,55,41,3503.8167939
2863,84,2863_84,55,39,3220
2864,62,2864_62,46,33,2987.2611465
2864,28,2864_28,43,30,2959.0163934
2864,16,2864_16,43,21,2420.5607476
2864,53,2864_53,40,17,2382.3529412
2864,91,2864_91,40,20,2040.6976744
2864,60,2864_60,39,20,3004.3859649
2864,13,2864_13,38,17,2331.9838057
2864,8,2864_8,129,71,3329.5165395
2864,98,2864_98,124,65,2915.6214367
2866,74,2866_74,133,77,4466.1538462
2866,17,2866_17,125,87,6001.6949153
2866,14,2866_14,112,66,3094.3168077
2866,98,2866_98,100,61,4018.4162063
2866,13,2866_13,95,61,6245.0495049
2866,86,2866_86,85,44,2656.9105691
2866,7,2866_7,64,34,3049.6613995
2866,113,2866_113,55,36,6227.0916335
2866,44,2866_44,52,37,5168.4587814
2867,11,2867_11,50,40,5710.2803738
2867,8,2867_8,49,28,4760.1626016
2867,35,2867_35,49,34,6101.2658227
2867,81,2867_81,40,27,4742.4242424
2867,17,2867_17,40,28,4879.3774319
2867,63,2867_63,39,29,6227.2727273
2867,106,2867_106,39,24,4969.6969697
2867,86,2867_86,370,199,3016.6142793
2867,32,2867_32,273,152,3680.9927361
2869,11,2869_11,264,165,4403.508772
2869,76,2869_76,192,128,4502.3041475
2869,10,2869_10,152,75,4941.4893617
2869,46,2869_46,103,57,4342.8571429
2869,39,2869_39,102,58,5133.4745763
2869,1,2869_1,97,58,5781.3620072
2869,25,2869_25,83,46,3544.4915254
2869,74,2869_74,124,68,4484.5528455
2869,17,2869_17,120,78,4930.2325581
2871,39,2871_39,103,54,4886.0759493
2871,34,2871_34,84,47,4205.7522124
2871,16,2871_16,80,48,3369.4690265
2871,66,2871_66,70,42,3111.8644068
2871,88,2871_88,67,37,2885.286783
2871,14,2871_14,65,31,2867.0756646
2871,114,2871_114,65,36,3452.5547445
2871,12,2871_12,15,10,3747.4747475
2871,39,2871_39,11,8,4245.6140351
2873,76,2873_76,28,20,4353.3834587
2873,8,2873_8,25,14,4838.7096774
2873,69,2873_69,23,17,4351.1450382
2873,46,2873_46,21,12,4433.9622642
2873,19,2873_19,18,13,6027.7777778
2873,44,2873_44,16,12,5492.7536232
2873,15,2873_15,15,6,3701.1494253
2873,75,2873_75,66,33,3356.1320755
2873,111,2873_111,48,25,3996.5034965
2875,74,2875_74,240,149,4502.8432169
2875,8,2875_8,195,111,4306.0747664
2875,106,2875_106,190,109,4583.2471562
2875,17,2875_17,144,100,4198.6531987
2875,93,2875_93,112,58,4583.8509317
2875,54,2875_54,106,64,5519.3370166
2875,1,2875_1,105,63,4621.1699164
2875,62,2875_62,250,178,3814.312153
2875,16,2875_16,104,67,3079.3854033
2877,17,2877_17,113,88,4929.6987088
2877,8,2877_8,106,78,4728.1947262
2877,106,2877_106,88,64,5471.238938
2877,76,2877_76,88,65,5112.2194514
2877,34,2877_34,85,43,4510.9343937
2877,39,2877_39,75,54,5402.0887728
2877,1,2877_1,67,49,5486.6071428
2877,98,2877_98,192,142,3236.9207773
2877,106,2877_106,173,127,4730.3609342
2883,17,2883_17,303,180,3721.8905473
2883,11,2883_11,268,168,3199.6547756
2883,34,2883_34,252,135,3602.626123
2883,76,2883_76,227,130,3274.796748
2883,106,2883_106,220,145,4606.1643835
2883,21,2883_21,161,82,3678.4989858
2883,98,2883_98,137,74,3495.412844
2883,106,2883_106,304,187,3983.8783971
2883,14,2883_14,247,139,2555.7663126
2884,8,2884_8,185,107,3065.5249441
2884,93,2884_93,129,84,3496.2805526
2884,69,2884_69,123,68,2789.8230089
2884,95,2884_95,102,64,3043.1034483
2884,41,2884_41,95,52,3204.0816326
